# `gene_id` is the hg19 Ensembl gene identifier.
# `gene_symbol` is the gene symbol.
# `seqname` is the gene's chromosome or scaffold name.
# `afe_annotation_status` indicates whether the line's AFE overlaps an annotated FE.
# `*_start` and `*_end` fields define the feature's 0-based, half-open interval.
# `strand` is the occupied strand; i.e., "+" or "-" for forward or reverse.
gene_id	gene_symbol	seqname	gene_start	gene_end	strand	afe_start	afe_end	afe_annotation_status	se_start	se_end
ENSG00000176454.9	LPCAT4	15	34651105	34659479	-	34659187	34659479	annotated	34655861	34655920
ENSG00000176454.9	LPCAT4	15	34651105	34659479	-	34659187	34659479	annotated	34657208	34657429
ENSG00000176454.9	LPCAT4	15	34651105	34659479	-	34659187	34659479	annotated	34657759	34657902
ENSG00000175265.13	GOLGA8A	15	34671268	34880704	-	34845945	34846157	unannotated	34843338	34843477
ENSG00000137801.9	THBS1	15	39873279	39891667	+	39873279	39873429	annotated	39875817	39875893
ENSG00000137801.9	THBS1	15	39873279	39891667	+	39882716	39882824	unannotated	39886299	39886397
ENSG00000062524.11	LTK	15	41795835	41806085	-	41801228	41801327	unannotated	41796970	41797072
ENSG00000062524.11	LTK	15	41795835	41806085	-	41801228	41801327	unannotated	41799711	41799855
ENSG00000062524.11	LTK	15	41795835	41806085	-	41801228	41801327	unannotated	41799759	41799855
ENSG00000062524.11	LTK	15	41795835	41806085	-	41803361	41803544	unannotated	41799711	41799855
ENSG00000062524.11	LTK	15	41795835	41806085	-	41803361	41803544	unannotated	41799759	41799855
ENSG00000223572.5	CKMT1A	15	43985083	43991420	+	43988437	43989169	unannotated	43990211	43990346
ENSG00000223572.5	CKMT1A	15	43985083	43991420	+	43988437	43989169	unannotated	43990838	43990964
ENSG00000140264.15	SERF2	15	44069284	44094787	+	44084039	44084809	annotated	44085907	44086134
ENSG00000140264.15	SERF2	15	44069284	44094787	+	44091066	44091305	unannotated	44093715	44093767
ENSG00000140264.15	SERF2	15	44069284	44094787	+	44091555	44092982	annotated	44093715	44093767
ENSG00000242028.1	HYPK	15	44088339	44095241	+	44088339	44092346	annotated	44093329	44093385
ENSG00000242028.1	HYPK	15	44088339	44095241	+	44092508	44092982	annotated	44093329	44093385
ENSG00000140279.8	DUOX2	15	45384847	45406542	-	45403308	45404153	unannotated	45400986	45401150
ENSG00000140254.8	DUOXA1	15	45409568	45422136	-	45421959	45422136	annotated	45421215	45421332
ENSG00000140254.8	DUOXA1	15	45409568	45422136	-	45421959	45422136	annotated	45421215	45421537
ENSG00000137878.12	GCOM1	15	57884105	58006943	+	57998131	57999153	unannotated	58000911	58001556
ENSG00000166803.6	KIAA0101	15	64657192	64679886	-	64673524	64673709	annotated	64673156	64673237
ENSG00000138614.10	VWA9	15	65871090	65903627	-	65903023	65903627	annotated	65899496	65899763
ENSG00000138614.10	VWA9	15	65871090	65903627	-	65903023	65903627	annotated	65899496	65899780
ENSG00000138614.10	VWA9	15	65871090	65903627	-	65903023	65903627	annotated	65899639	65899780
ENSG00000140350.11	ANP32A	15	69070873	69113236	-	69080108	69080258	annotated	69075294	69075392
ENSG00000140350.11	ANP32A	15	69070873	69113236	-	69080108	69080258	annotated	69079751	69079834
ENSG00000140350.11	ANP32A	15	69070873	69113236	-	69080108	69080258	annotated	69079751	69079874
ENSG00000140350.11	ANP32A	15	69070873	69113236	-	69081581	69084587	annotated	69079751	69079834
ENSG00000140350.11	ANP32A	15	69070873	69113236	-	69081581	69084587	annotated	69079751	69079874
ENSG00000140350.11	ANP32A	15	69070873	69113236	-	69081581	69084587	annotated	69080108	69080258
ENSG00000138629.11	UBL7	15	74738317	74753523	-	74751024	74751237	unannotated	74748892	74749012
ENSG00000138629.11	UBL7	15	74738317	74753523	-	74753008	74753523	annotated	74748892	74749012
ENSG00000140506.12	LMAN1L	15	75105056	75118099	+	75105056	75105370	annotated	75108767	75108875
ENSG00000140506.12	LMAN1L	15	75105056	75118099	+	75111492	75113108	annotated	75113415	75113567
ENSG00000140506.12	LMAN1L	15	75105056	75118099	+	75111492	75113108	annotated	75114169	75114241
ENSG00000140474.8	ULK3	15	75128456	75135687	-	75134415	75135039	annotated	75130091	75130139
ENSG00000140474.8	ULK3	15	75128456	75135687	-	75134415	75135039	annotated	75130097	75130139
ENSG00000140474.8	ULK3	15	75128456	75135687	-	75134415	75135039	annotated	75130492	75130514
ENSG00000140474.8	ULK3	15	75128456	75135687	-	75134415	75135039	annotated	75130492	75130533
ENSG00000140474.8	ULK3	15	75128456	75135687	-	75134415	75135039	annotated	75130606	75130685
ENSG00000140474.8	ULK3	15	75128456	75135687	-	75134415	75135039	annotated	75130983	75131086
ENSG00000140474.8	ULK3	15	75128456	75135687	-	75134415	75135039	annotated	75132574	75132657
ENSG00000140474.8	ULK3	15	75128456	75135687	-	75135344	75135687	annotated	75130983	75131086
ENSG00000140474.8	ULK3	15	75128456	75135687	-	75135344	75135687	annotated	75132574	75132657
ENSG00000140474.8	ULK3	15	75128456	75135687	-	75135344	75135687	annotated	75134620	75134758
ENSG00000140474.8	ULK3	15	75128456	75135687	-	75135344	75135687	annotated	75134620	75134761
ENSG00000140398.9	NEIL1	15	75639295	75647592	+	75639295	75639814	annotated	75641224	75641680
ENSG00000140398.9	NEIL1	15	75639295	75647592	+	75639959	75640563	annotated	75641224	75641680
ENSG00000140374.11	ETFA	15	76507695	76603813	-	76587931	76588078	unannotated	76584771	76584854
ENSG00000140374.11	ETFA	15	76507695	76603813	-	76587931	76588078	unannotated	76584959	76585041
ENSG00000140403.8	DNAJA4	15	78556427	78574538	+	78558522	78558635	annotated	78562838	78563019
ENSG00000140395.4	WDR61	15	78570176	78592136	-	78585508	78585614	unannotated	78580630	78580724
ENSG00000140395.4	WDR61	15	78570176	78592136	-	78585508	78585614	unannotated	78582292	78582441
ENSG00000140395.4	WDR61	15	78570176	78592136	-	78585508	78585614	unannotated	78584957	78585130
ENSG00000140395.4	WDR61	15	78570176	78592136	-	78585508	78585614	unannotated	78584957	78585227
ENSG00000140395.4	WDR61	15	78570176	78592136	-	78591797	78592136	annotated	78587287	78587315
ENSG00000185787.10	MORF4L1	15	79102828	79190475	+	79186399	79187095	unannotated	79187161	79187246
ENSG00000140511.7	HAPLN3	15	89420518	89438857	-	89422648	89423841	unannotated	89422197	89422500
ENSG00000140519.8	RHCG	15	89998679	90039844	-	90029501	90029760	unannotated	90026345	90026448
ENSG00000185033.10	SEMA4B	15	90703835	90772911	+	90760848	90761160	annotated	90763024	90763123
ENSG00000185033.10	SEMA4B	15	90703835	90772911	+	90760848	90761160	annotated	90764213	90764325
ENSG00000185033.10	SEMA4B	15	90703835	90772911	+	90760848	90761160	annotated	90764845	90764997
ENSG00000196547.10	MAN2A2	15	91445447	91465814	+	91445924	91446205	annotated	91446460	91446662
ENSG00000196547.10	MAN2A2	15	91445447	91465814	+	91445924	91446205	annotated	91449969	91450143
ENSG00000196547.10	MAN2A2	15	91445447	91465814	+	91446221	91446971	annotated	91449969	91450143
ENSG00000185551.8	NR2F2	15	96869166	96883492	+	96873945	96875850	annotated	96877304	96877832
ENSG00000007384.11	RHBDF1	16	108057	126354	-	110436	110678	annotated	109246	109347
ENSG00000007384.11	RHBDF1	16	108057	126354	-	113584	115037	annotated	111117	111279
ENSG00000129925.6	TMEM8A	16	420772	437113	-	431700	431982	annotated	427036	427164
ENSG00000129925.6	TMEM8A	16	420772	437113	-	431700	431982	annotated	427670	427848
ENSG00000103202.8	NME4	16	446724	460367	+	447198	447313	annotated	449378	449480
ENSG00000103202.8	NME4	16	446724	460367	+	447741	448179	annotated	449378	449480
ENSG00000090565.11	RAB11FIP3	16	475618	573011	+	552749	553097	annotated	555523	555627
ENSG00000172366.15	FAM195A	16	691812	698474	+	691812	692043	annotated	692119	692249
ENSG00000140983.9	RHOT2	16	718085	724174	+	718085	720357	annotated	720674	720773
ENSG00000140983.9	RHOT2	16	718085	724174	+	718085	720357	annotated	722488	722566
ENSG00000140983.9	RHOT2	16	718085	724174	+	720773	721312	annotated	722488	722566
ENSG00000103266.6	STUB1	16	730223	732870	+	730223	731390	annotated	731792	731880
ENSG00000103266.6	STUB1	16	730223	732870	+	730223	731390	annotated	731792	731903
ENSG00000161999.7	JMJD8	16	731670	734529	-	733684	734529	annotated	732952	733087
ENSG00000161999.7	JMJD8	16	731670	734529	-	733684	734529	annotated	732957	733087
ENSG00000161999.7	JMJD8	16	731670	734529	-	733684	734529	annotated	733166	733234
ENSG00000103275.14	UBE2I	16	1355547	1377019	+	1359510	1359774	annotated	1364020	1364097
ENSG00000103275.14	UBE2I	16	1355547	1377019	+	1359510	1359774	annotated	1364293	1364377
ENSG00000103275.14	UBE2I	16	1355547	1377019	+	1359803	1360254	annotated	1364020	1364097
ENSG00000103275.14	UBE2I	16	1355547	1377019	+	1359803	1360254	annotated	1364293	1364377
ENSG00000007520.3	TSR3	16	1399240	1401912	-	1401379	1401599	annotated	1399889	1399953
ENSG00000007520.3	TSR3	16	1399240	1401912	-	1401379	1401599	annotated	1400058	1400235
ENSG00000007520.3	TSR3	16	1399240	1401912	-	1401693	1401912	annotated	1399889	1399953
ENSG00000007520.3	TSR3	16	1399240	1401912	-	1401693	1401912	annotated	1400058	1400235
ENSG00000007520.3	TSR3	16	1399240	1401912	-	1401693	1401912	annotated	1401379	1401599
ENSG00000162032.11	SPSB3	16	1826712	1843701	-	1831766	1832821	annotated	1827946	1828049
ENSG00000095906.12	NUBP2	16	1832901	1839192	+	1832901	1833507	annotated	1836537	1836656
ENSG00000095906.12	NUBP2	16	1832901	1839192	+	1832901	1833507	annotated	1836537	1836956
ENSG00000095906.12	NUBP2	16	1832901	1839192	+	1834711	1837832	unannotated	1838138	1838208
ENSG00000095906.12	NUBP2	16	1832901	1839192	+	1834711	1837832	unannotated	1838161	1838208
ENSG00000183751.10	TBL3	16	2022037	2032934	+	2022037	2022206	annotated	2026211	2026315
ENSG00000183751.10	TBL3	16	2022037	2032934	+	2024376	2024424	unannotated	2026211	2026315
ENSG00000183751.10	TBL3	16	2022037	2032934	+	2024376	2024424	unannotated	2027958	2028062
ENSG00000065054.9	SLC9A3R2	16	2075356	2089027	+	2083264	2083433	annotated	2086324	2086504
ENSG00000065054.9	SLC9A3R2	16	2075356	2089027	+	2083264	2083433	annotated	2087538	2087601
ENSG00000065054.9	SLC9A3R2	16	2075356	2089027	+	2085391	2085694	unannotated	2086324	2086504
ENSG00000065054.9	SLC9A3R2	16	2075356	2089027	+	2085391	2085694	unannotated	2087538	2087601
ENSG00000065057.3	NTHL1	16	2089815	2097867	-	2097709	2097867	annotated	2094630	2094801
ENSG00000103197.12	TSC2	16	2097465	2138716	+	2108747	2108874	unannotated	2110670	2110814
ENSG00000103197.12	TSC2	16	2097465	2138716	+	2108747	2108874	unannotated	2111871	2112009
ENSG00000103197.12	TSC2	16	2097465	2138716	+	2108747	2108874	unannotated	2112972	2113054
ENSG00000103197.12	TSC2	16	2097465	2138716	+	2132436	2132505	unannotated	2134228	2134716
ENSG00000008710.13	PKD1	16	2138710	2185899	-	2155322	2156025	annotated	2152061	2152257
ENSG00000008710.13	PKD1	16	2138710	2185899	-	2155322	2156025	annotated	2152814	2152971
ENSG00000008710.13	PKD1	16	2138710	2185899	-	2169307	2169379	unannotated	2164170	2164926
ENSG00000008710.13	PKD1	16	2138710	2185899	-	2169307	2169379	unannotated	2165378	2165626
ENSG00000008710.13	PKD1	16	2138710	2185899	-	2169307	2169379	unannotated	2166833	2167017
ENSG00000008710.13	PKD1	16	2138710	2185899	-	2169307	2169379	unannotated	2166833	2167054
ENSG00000008710.13	PKD1	16	2138710	2185899	-	2169307	2169379	unannotated	2167489	2167673
ENSG00000131653.8	TRAF7	16	2205698	2228130	+	2222191	2222375	unannotated	2224251	2224334
ENSG00000167978.12	SRRM2	16	2802329	2822539	+	2802329	2802855	annotated	2806334	2806607
ENSG00000167978.12	SRRM2	16	2802329	2822539	+	2806334	2806607	unannotated	2808985	2809048
ENSG00000103363.10	TCEB2	16	2821414	2827298	-	2826993	2827196	annotated	2825451	2825557
ENSG00000103363.10	TCEB2	16	2821414	2827298	-	2826993	2827196	annotated	2825451	2825626
ENSG00000103363.10	TCEB2	16	2821414	2827298	-	2827237	2827298	annotated	2825451	2825557
ENSG00000103363.10	TCEB2	16	2821414	2827298	-	2827237	2827298	annotated	2825451	2825626
ENSG00000162078.7	ZG16B	16	2880169	2888967	+	2880169	2880329	annotated	2880415	2880494
ENSG00000162069.10	CCDC64B	16	3077682	3086927	-	3080935	3083003	annotated	3078348	3078469
ENSG00000162069.10	CCDC64B	16	3077682	3086927	-	3086894	3086927	annotated	3085215	3085527
ENSG00000122390.13	NAA60	16	3493610	3536963	+	3493610	3493893	annotated	3498470	3498540
ENSG00000217930.3	PAM16	16	4381549	4405608	-	4393207	4393762	annotated	4390920	4390986
ENSG00000118894.10	FAM86A	16	5134304	5147809	-	5147280	5147809	annotated	5143484	5143565
ENSG00000103274.6	NUBP1	16	10837642	10863208	+	10837642	10837739	annotated	10840999	10841133
ENSG00000189067.8	LITAF	16	11641852	11730237	-	11650139	11650591	annotated	11647388	11647545
ENSG00000189067.8	LITAF	16	11641852	11730237	-	11650139	11650591	annotated	11647388	11647604
ENSG00000153066.8	TXNDC11	16	11772935	11836734	-	11784589	11786098	unannotated	11782158	11782301
ENSG00000153066.8	TXNDC11	16	11772935	11836734	-	11829872	11830089	annotated	11827837	11827935
ENSG00000103429.6	BFAR	16	14726671	14763093	+	14755748	14755922	annotated	14758725	14758928
ENSG00000134419.11	RPS15A	16	18792616	18801705	-	18799865	18800459	annotated	18796059	18796145
ENSG00000134419.11	RPS15A	16	18792616	18801705	-	18799865	18800459	annotated	18799384	18799427
ENSG00000134419.11	RPS15A	16	18792616	18801705	-	18799865	18800459	annotated	18799384	18799464
ENSG00000134419.11	RPS15A	16	18792616	18801705	-	18799865	18800459	annotated	18799384	18799481
ENSG00000134419.11	RPS15A	16	18792616	18801705	-	18801218	18801705	annotated	18799384	18799427
ENSG00000134419.11	RPS15A	16	18792616	18801705	-	18801218	18801705	annotated	18799384	18799464
ENSG00000134419.11	RPS15A	16	18792616	18801705	-	18801218	18801705	annotated	18799384	18799481
ENSG00000066813.10	ACSM2B	16	20547547	20587749	-	20563465	20563619	unannotated	20559383	20559507
ENSG00000140740.6	UQCRC2	16	21963980	21994981	+	21963980	21964777	annotated	21968555	21968639
ENSG00000140740.6	UQCRC2	16	21963980	21994981	+	21972648	21972786	annotated	21973780	21973837
ENSG00000140740.6	UQCRC2	16	21963980	21994981	+	21972648	21972786	annotated	21976728	21976826
ENSG00000243716.6	NPIPB5	16	22490441	22547842	+	22517165	22517556	annotated	22518657	22518720
ENSG00000169180.7	XPO6	16	28109299	28223241	-	28164250	28164530	annotated	28163979	28164106
ENSG00000188603.12	CLN3	16	28477982	28506896	-	28502802	28503623	annotated	28498982	28499062
ENSG00000188603.12	CLN3	16	28477982	28506896	-	28502802	28503623	annotated	28499911	28499983
ENSG00000188603.12	CLN3	16	28477982	28506896	-	28502802	28503623	annotated	28500610	28500707
ENSG00000184110.10	EIF3C	16	28699878	28747051	+	28731819	28732353	annotated	28735642	28735784
ENSG00000168488.14	ATXN2L	16	28834355	28848558	+	28834355	28834879	annotated	28836686	28836723
ENSG00000168488.14	ATXN2L	16	28834355	28848558	+	28834355	28834879	annotated	28837560	28837711
ENSG00000168488.14	ATXN2L	16	28834355	28848558	+	28834355	28834879	annotated	28838182	28838244
ENSG00000168488.14	ATXN2L	16	28834355	28848558	+	28834355	28834879	annotated	28838182	28838307
ENSG00000168488.14	ATXN2L	16	28834355	28848558	+	28835458	28835982	annotated	28836686	28836723
ENSG00000168488.14	ATXN2L	16	28834355	28848558	+	28835458	28835982	annotated	28837560	28837711
ENSG00000168488.14	ATXN2L	16	28834355	28848558	+	28835458	28835982	annotated	28838182	28838244
ENSG00000168488.14	ATXN2L	16	28834355	28848558	+	28835458	28835982	annotated	28838182	28838307
ENSG00000168488.14	ATXN2L	16	28834355	28848558	+	28836944	28837505	annotated	28837560	28837711
ENSG00000168488.14	ATXN2L	16	28834355	28848558	+	28836944	28837505	annotated	28838182	28838244
ENSG00000168488.14	ATXN2L	16	28834355	28848558	+	28836944	28837505	annotated	28838182	28838307
ENSG00000177548.8	RABEP2	16	28915741	28947847	-	28936423	28937073	annotated	28935723	28935936
ENSG00000176953.6	NFATC2IP	16	28962127	28978418	+	28967298	28967379	unannotated	28970037	28970182
ENSG00000103495.9	MAZ	16	29817426	29823649	+	29817426	29817501	annotated	29818298	29819149
ENSG00000103495.9	MAZ	16	29817426	29823649	+	29817426	29817501	annotated	29819550	29819614
ENSG00000103495.9	MAZ	16	29817426	29823649	+	29817857	29818214	annotated	29818298	29819149
ENSG00000103495.9	MAZ	16	29817426	29823649	+	29817857	29818214	annotated	29819550	29819614
ENSG00000103495.9	MAZ	16	29817426	29823649	+	29818298	29819206	annotated	29819550	29819614
ENSG00000149932.12	TMEM219	16	29952205	29984373	+	29973350	29973453	annotated	29974427	29974629
ENSG00000149932.12	TMEM219	16	29952205	29984373	+	29973350	29973453	annotated	29974430	29974629
ENSG00000149932.12	TMEM219	16	29952205	29984373	+	29973350	29973453	annotated	29974720	29974910
ENSG00000149932.12	TMEM219	16	29952205	29984373	+	29973997	29974629	annotated	29974720	29974910
ENSG00000149927.13	DOC2A	16	30016829	30034591	-	30022219	30022401	annotated	30017733	30017830
ENSG00000149927.13	DOC2A	16	30016829	30034591	-	30022219	30022401	annotated	30021593	30021661
ENSG00000149925.12	ALDOA	16	30064410	30081778	+	30064410	30064820	annotated	30066492	30066648
ENSG00000149925.12	ALDOA	16	30064410	30081778	+	30075049	30075569	annotated	30077196	30077248
ENSG00000149925.12	ALDOA	16	30064410	30081778	+	30075049	30075569	annotated	30079966	30080021
ENSG00000149925.12	ALDOA	16	30064410	30081778	+	30075594	30076161	annotated	30077196	30077248
ENSG00000149925.12	ALDOA	16	30064410	30081778	+	30075594	30076161	annotated	30079966	30080021
ENSG00000149925.12	ALDOA	16	30064410	30081778	+	30076468	30077248	annotated	30079966	30080021
ENSG00000149925.12	ALDOA	16	30064410	30081778	+	30076468	30077248	annotated	30080626	30080710
ENSG00000102879.11	CORO1A	16	30194147	30200397	+	30194742	30195046	annotated	30197918	30198041
ENSG00000102879.11	CORO1A	16	30194147	30200397	+	30194742	30195046	annotated	30198136	30198266
ENSG00000102879.11	CORO1A	16	30194147	30200397	+	30194742	30195046	annotated	30199262	30199408
ENSG00000102879.11	CORO1A	16	30194147	30200397	+	30194742	30195046	annotated	30199681	30199897
ENSG00000102879.11	CORO1A	16	30194147	30200397	+	30195672	30195742	unannotated	30197918	30198041
ENSG00000102879.11	CORO1A	16	30194147	30200397	+	30195672	30195742	unannotated	30198136	30198266
ENSG00000102879.11	CORO1A	16	30194147	30200397	+	30195672	30195742	unannotated	30199262	30199408
ENSG00000102879.11	CORO1A	16	30194147	30200397	+	30195672	30195742	unannotated	30199681	30199897
ENSG00000156858.7	PRR14	16	30662037	30667761	+	30662037	30662127	annotated	30662916	30662989
ENSG00000156858.7	PRR14	16	30662037	30667761	+	30662037	30662127	annotated	30664685	30664729
