gene-id	gene-name	first-exon	skipped-exon	kb-distance	strand
ENSG00000139197.10	PEX5	chr12:7188685-7188810	chr12:7190361-7190524	1.676	+
ENSG00000139197.10	PEX5	chr12:7188685-7188810	chr12:7190021-7190216	1.336	+
ENSG00000059804.15	SLC2A3	chr12:7936020-7936275	chr12:7933809-7933902	2.373	-
ENSG00000166523.7	CLEC4E	chr12:8540761-8540963	chr12:8536089-8536205	4.758	-
ENSG00000197614.10	MFAP5	chr12:8662313-8662619	chr12:8660862-8660898	1.721	-
ENSG00000175899.14	A2M	chr12:9115764-9116229	chr12:9112376-9112536	3.693	-
ENSG00000139112.10	GABARAPL1	chr12:10212458-10212753	chr12:10213835-10213974	1.377	+
ENSG00000134539.16	KLRD1	chr12:10304446-10304547	chr12:10309387-10309480	4.941	+
ENSG00000165714.10	BORCS5	chr12:12357079-12357118	chr12:12361205-12361349	4.126	+
ENSG00000213782.7	DDX47	chr12:12820277-12820321	chr12:12823869-12824016	3.592	+
ENSG00000213782.7	DDX47	chr12:12820277-12820321	chr12:12821207-12821396	0.93	+
ENSG00000171681.12	ATF7IP	chr12:14419136-14419361	chr12:14423908-14425473	4.772	+
ENSG00000151491.12	EPS8	chr12:15669387-15669536	chr12:15665755-15665892	3.644	-
ENSG00000151491.12	EPS8	chr12:15666440-15666522	chr12:15665755-15665892	0.63	-
ENSG00000023734.10	STRAP	chr12:15882391-15882819	chr12:15883540-15883676	1.149	+
ENSG00000023734.10	STRAP	chr12:15897882-15898272	chr12:15900946-15901012	3.064	+
ENSG00000008394.12	MGST1	chr12:16353417-16353467	chr12:16354230-16354378	0.813	+
ENSG00000008394.12	MGST1	chr12:16353417-16353467	chr12:16354230-16354270	0.813	+
ENSG00000008394.12	MGST1	chr12:16353417-16353467	chr12:16357604-16357699	4.187	+
ENSG00000008394.12	MGST1	chr12:16350746-16350799	chr12:16354230-16354378	3.484	+
ENSG00000008394.12	MGST1	chr12:16350746-16350799	chr12:16354230-16354270	3.484	+
ENSG00000048540.14	LMO3	chr12:16607661-16607924	chr12:16606065-16606132	1.792	-
ENSG00000048540.14	LMO3	chr12:16610489-16610594	chr12:16606065-16606132	4.462	-
ENSG00000048540.14	LMO3	chr12:16606750-16606800	chr12:16606065-16606132	0.668	-
ENSG00000048540.14	LMO3	chr12:16606817-16607185	chr12:16606065-16606132	1.053	-
ENSG00000048540.14	LMO3	chr12:16609734-16610094	chr12:16606065-16606132	3.962	-
ENSG00000048540.14	LMO3	chr12:16607936-16608214	chr12:16606065-16606132	2.082	-
ENSG00000060982.14	BCAT1	chr12:24901963-24902388	chr12:24901813-24901885	0.503	-
ENSG00000060982.14	BCAT1	chr12:24902947-24903075	chr12:24901813-24901885	1.19	-
ENSG00000064115.10	TM7SF3	chr12:26980566-26980646	chr12:26976259-26976357	4.289	-
ENSG00000064115.10	TM7SF3	chr12:26980566-26980646	chr12:26979783-26979936	0.71	-
ENSG00000110888.17	CAPRIN2	chr12:30734955-30735206	chr12:30731342-30731510	3.696	-
ENSG00000110888.17	CAPRIN2	chr12:30754681-30754951	chr12:30753343-30753559	1.392	-
ENSG00000015153.14	YAF2	chr12:42210548-42210836	chr12:42210354-42210454	0.382	-
ENSG00000134283.17	PPHLN1	chr12:42331787-42331848	chr12:42332659-42332702	0.872	+
ENSG00000134294.13	SLC38A2	chr12:46372509-46372867	chr12:46370511-46370627	2.24	-
ENSG00000134294.13	SLC38A2	chr12:46370776-46371433	chr12:46370511-46370627	0.806	-
ENSG00000134294.13	SLC38A2	chr12:46365107-46365307	chr12:46363020-46363145	2.162	-
ENSG00000005175.9	RPAP3	chr12:47705952-47706061	chr12:47702687-47702846	3.215	-
ENSG00000134291.11	TMEM106C	chr12:47963569-47963704	chr12:47965837-47965997	2.268	+
ENSG00000134291.11	TMEM106C	chr12:47963569-47963704	chr12:47965281-47965345	1.712	+
ENSG00000134291.11	TMEM106C	chr12:47963569-47963704	chr12:47966088-47966172	2.519	+
ENSG00000134291.11	TMEM106C	chr12:47963858-47963969	chr12:47965837-47965997	1.979	+
ENSG00000134291.11	TMEM106C	chr12:47963858-47963969	chr12:47965281-47965345	1.423	+
ENSG00000134291.11	TMEM106C	chr12:47963858-47963969	chr12:47966088-47966172	2.23	+
ENSG00000152556.15	PFKM	chr12:48105482-48105810	chr12:48107364-48107455	1.882	+
ENSG00000152556.15	PFKM	chr12:48105139-48105419	chr12:48107364-48107455	2.225	+
ENSG00000152556.15	PFKM	chr12:48106388-48106535	chr12:48107364-48107455	0.976	+
ENSG00000139620.12	KANSL2	chr12:48662560-48662654	chr12:48660467-48660619	2.035	-
ENSG00000174233.11	ADCY6	chr12:48776428-48776586	chr12:48773939-48774098	2.488	-
ENSG00000167535.7	CACNB3	chr12:48823681-48823984	chr12:48825162-48825243	1.481	+
ENSG00000167535.7	CACNB3	chr12:48823681-48823984	chr12:48824260-48824373	0.579	+
ENSG00000167535.7	CACNB3	chr12:48823681-48823984	chr12:48824948-48824968	1.267	+
ENSG00000167535.7	CACNB3	chr12:48823681-48823984	chr12:48824257-48824373	0.576	+
ENSG00000139636.15	LMBR1L	chr12:49110008-49110205	chr12:49105923-49105957	4.248	-
ENSG00000139636.15	LMBR1L	chr12:49110008-49110205	chr12:49106960-49107045	3.16	-
ENSG00000139636.15	LMBR1L	chr12:49101451-49101658	chr12:49097943-49098105	3.553	-
ENSG00000139636.15	LMBR1L	chr12:49110484-49110900	chr12:49105923-49105957	4.943	-
ENSG00000139636.15	LMBR1L	chr12:49110484-49110900	chr12:49106960-49107045	3.855	-
ENSG00000139636.15	LMBR1L	chr12:49105924-49106080	chr12:49104447-49104551	1.529	-
ENSG00000139636.15	LMBR1L	chr12:49105924-49106080	chr12:49104745-49104885	1.195	-
ENSG00000123352.17	SPATS2	chr12:49366856-49367587	chr12:49371227-49371290	4.371	+
ENSG00000187778.13	MCRS1	chr12:49567647-49567873	chr12:49566076-49566215	1.658	-
ENSG00000187778.13	MCRS1	chr12:49567647-49567873	chr12:49566721-49566841	1.032	-
ENSG00000187778.13	MCRS1	chr12:49567647-49567873	chr12:49566076-49566841	1.032	-
ENSG00000139644.12	TMBIM6	chr12:49741544-49741768	chr12:49741956-49742115	0.412	+
ENSG00000139644.12	TMBIM6	chr12:49738993-49739082	chr12:49741956-49742115	2.963	+
ENSG00000161800.12	RACGAP1	chr12:50016940-50017084	chr12:50016630-50016719	0.365	-
ENSG00000161800.12	RACGAP1	chr12:50016940-50017084	chr12:50016630-50016715	0.369	-
ENSG00000161800.12	RACGAP1	chr12:49999310-49999736	chr12:49997039-49997204	2.532	-
ENSG00000066117.14	SMARCD1	chr12:50084972-50085546	chr12:50087362-50087485	2.39	+
ENSG00000066117.14	SMARCD1	chr12:50084972-50085546	chr12:50088520-50088637	3.548	+
ENSG00000167588.12	GPD1	chr12:50104347-50104458	chr12:50106287-50106426	1.94	+
ENSG00000167588.12	GPD1	chr12:50104347-50104458	chr12:50107566-50107800	3.219	+
ENSG00000139624.12	CERS5	chr12:50137728-50137820	chr12:50134545-50134702	3.118	-
ENSG00000139624.12	CERS5	chr12:50137728-50137820	chr12:50134399-50134702	3.118	-
ENSG00000139624.12	CERS5	chr12:50135941-50136069	chr12:50134545-50134702	1.367	-
ENSG00000139624.12	CERS5	chr12:50135941-50136069	chr12:50134399-50134702	1.367	-
ENSG00000110911.14	SLC11A2	chr12:51009117-51009249	chr12:51008475-51008624	0.625	-
ENSG00000050426.15	LETMD1	chr12:51047962-51048298	chr12:51049033-51049185	1.071	+
ENSG00000050426.15	LETMD1	chr12:51047962-51048298	chr12:51052091-51052207	4.129	+
ENSG00000050426.15	LETMD1	chr12:51047962-51048298	chr12:51052091-51052246	4.129	+
ENSG00000050426.15	LETMD1	chr12:51047962-51048298	chr12:51052087-51052207	4.125	+
ENSG00000050426.15	LETMD1	chr12:51048301-51049430	chr12:51052091-51052207	3.79	+
ENSG00000050426.15	LETMD1	chr12:51048301-51049430	chr12:51052091-51052246	3.79	+
ENSG00000050426.15	LETMD1	chr12:51048301-51049430	chr12:51052087-51052207	3.786	+
ENSG00000184271.16	POU6F1	chr12:51207223-51207693	chr12:51206788-51206883	0.81	-
ENSG00000139629.15	GALNT6	chr12:51391082-51391591	chr12:51390849-51390937	0.654	-
ENSG00000186049.8	KRT73	chr12:52615279-52615339	chr12:52614578-52614674	0.665	-
ENSG00000170477.12	KRT4	chr12:52813597-52814551	chr12:52811762-52811977	2.574	-
ENSG00000170421.12	KRT8	chr12:52903492-52903648	chr12:52901158-52901219	2.429	-
ENSG00000167778.8	SPRYD3	chr12:53079311-53079420	chr12:53074648-53074784	4.636	-
ENSG00000172819.16	RARG	chr12:53219950-53220413	chr12:53215645-53215794	4.619	-
ENSG00000139637.13	C12orf10	chr12:53299686-53300262	chr12:53303033-53303193	3.347	+
ENSG00000135409.10	AMHR2	chr12:53424278-53424470	chr12:53428895-53429010	4.617	+
ENSG00000197111.15	PCBP2	chr12:53452817-53453283	chr12:53455346-53455370	2.529	+
ENSG00000139546.10	TARBP2	chr12:53501591-53501708	chr12:53502059-53502184	0.468	+
ENSG00000139546.10	TARBP2	chr12:53501591-53501708	chr12:53502014-53502184	0.423	+
ENSG00000139546.10	TARBP2	chr12:53501591-53501708	chr12:53505134-53505262	3.543	+
ENSG00000139546.10	TARBP2	chr12:53501591-53501708	chr12:53503026-53503129	1.435	+
ENSG00000123415.15	SMUG1	chr12:54188511-54189008	chr12:54187818-54187905	1.103	-
ENSG00000135486.17	HNRNPA1	chr12:54281186-54281295	chr12:54281794-54281941	0.608	+
ENSG00000111481.9	COPZ1	chr12:54340372-54340615	chr12:54342205-54342287	1.833	+
ENSG00000111481.9	COPZ1	chr12:54340372-54340615	chr12:54343224-54343316	2.852	+
ENSG00000161642.17	ZNF385A	chr12:54379066-54379189	chr12:54375843-54375954	3.235	-
ENSG00000170627.10	GTSF1	chr12:54468825-54468953	chr12:54465066-54465167	3.786	-
ENSG00000135441.7	BLOC1S1	chr12:55716292-55716717	chr12:55716932-55717005	0.64	+
ENSG00000135437.9	RDH5	chr12:55720367-55720771	chr12:55721688-55721947	1.321	+
ENSG00000123353.9	ORMDL2	chr12:55817919-55818112	chr12:55818998-55819173	1.079	+
ENSG00000123353.9	ORMDL2	chr12:55817919-55818112	chr12:55819090-55819173	1.171	+
ENSG00000123342.15	MMP19	chr12:55842744-55842966	chr12:55839495-55839741	3.225	-
ENSG00000123342.15	MMP19	chr12:55842744-55842966	chr12:55841105-55841236	1.73	-
ENSG00000123342.15	MMP19	chr12:55842744-55842966	chr12:55841105-55841207	1.759	-
ENSG00000065357.19	DGKA	chr12:55937408-55937557	chr12:55938637-55938698	1.229	+
ENSG00000065357.19	DGKA	chr12:55937408-55937557	chr12:55941509-55941584	4.101	+
ENSG00000065357.19	DGKA	chr12:55937408-55937557	chr12:55940081-55940170	2.673	+
ENSG00000065357.19	DGKA	chr12:55937408-55937557	chr12:55940081-55940168	2.673	+
ENSG00000065357.19	DGKA	chr12:55937408-55937557	chr12:55938510-55938560	1.102	+
ENSG00000185664.14	PMEL	chr12:55965936-55966675	chr12:55961621-55961732	4.943	-
ENSG00000123411.14	IKZF4	chr12:56007659-56007734	chr12:56011416-56011494	3.757	+
ENSG00000139613.11	SMARCC2	chr12:56174531-56174764	chr12:56171678-56171937	2.827	-
ENSG00000139540.11	SLC39A5	chr12:56230049-56230122	chr12:56230830-56230873	0.781	+
ENSG00000139645.9	ANKRD52	chr12:56258243-56258391	chr12:56254577-56254720	3.671	-
ENSG00000257727.5	CNPY2	chr12:56315821-56316336	chr12:56315129-56315242	1.094	-
ENSG00000257727.5	CNPY2	chr12:56315717-56315750	chr12:56315129-56315242	0.508	-
ENSG00000135473.14	PAN2	chr12:56333483-56333749	chr12:56332812-56333208	0.541	-
ENSG00000135473.14	PAN2	chr12:56322078-56323384	chr12:56319087-56319181	4.203	-
ENSG00000170581.13	STAT2	chr12:56354419-56354614	chr12:56351291-56351450	3.164	-
ENSG00000110955.8	ATP5B	chr12:56645837-56646068	chr12:56645170-56645353	0.715	-
ENSG00000110955.8	ATP5B	chr12:56645837-56646068	chr12:56642672-56642831	3.237	-
ENSG00000110955.8	ATP5B	chr12:56645837-56646068	chr12:56642672-56642684	3.384	-
ENSG00000166866.12	MYO1A	chr12:57050718-57050827	chr12:57047060-57047107	3.72	-
ENSG00000166866.12	MYO1A	chr12:57051145-57051198	chr12:57047060-57047107	4.091	-
ENSG00000166886.12	NAB2	chr12:57088894-57089354	chr12:57093406-57093598	4.512	+
ENSG00000166888.11	STAT6	chr12:57108163-57108299	chr12:57107658-57107743	0.556	-
ENSG00000166888.11	STAT6	chr12:57108163-57108299	chr12:57107604-57107743	0.556	-
ENSG00000166888.11	STAT6	chr12:57111110-57111433	chr12:57107658-57107743	3.69	-
ENSG00000166888.11	STAT6	chr12:57111110-57111433	chr12:57108162-57108299	3.134	-
ENSG00000166888.11	STAT6	chr12:57111110-57111433	chr12:57107604-57107743	3.69	-
ENSG00000166888.11	STAT6	chr12:57109941-57110340	chr12:57107658-57107743	2.597	-
ENSG00000166888.11	STAT6	chr12:57109941-57110340	chr12:57108162-57108299	2.041	-
ENSG00000166888.11	STAT6	chr12:57109941-57110340	chr12:57107604-57107743	2.597	-
ENSG00000182199.10	SHMT2	chr12:57230275-57230666	chr12:57231480-57231560	1.205	+
ENSG00000182199.10	SHMT2	chr12:57230275-57230666	chr12:57232452-57232575	2.177	+
ENSG00000182199.10	SHMT2	chr12:57230275-57230666	chr12:57232424-57232575	2.149	+
ENSG00000182199.10	SHMT2	chr12:57230275-57230666	chr12:57232482-57232575	2.207	+
ENSG00000182199.10	SHMT2	chr12:57230275-57230666	chr12:57230802-57231000	0.527	+
ENSG00000182199.10	SHMT2	chr12:57230086-57230256	chr12:57231480-57231560	1.394	+
ENSG00000182199.10	SHMT2	chr12:57230086-57230256	chr12:57232452-57232575	2.366	+
ENSG00000182199.10	SHMT2	chr12:57230086-57230256	chr12:57232424-57232575	2.338	+
ENSG00000182199.10	SHMT2	chr12:57230086-57230256	chr12:57232482-57232575	2.396	+
ENSG00000182199.10	SHMT2	chr12:57230086-57230256	chr12:57230802-57231000	0.716	+
ENSG00000179912.20	R3HDM2	chr12:57295399-57295594	chr12:57292571-57292649	2.945	-
ENSG00000179912.20	R3HDM2	chr12:57295399-57295594	chr12:57292571-57292667	2.927	-
ENSG00000123329.17	ARHGAP9	chr12:57479730-57479866	chr12:57476870-57476963	2.903	-
ENSG00000123329.17	ARHGAP9	chr12:57479091-57479632	chr12:57476870-57476963	2.669	-
ENSG00000123329.17	ARHGAP9	chr12:57478278-57478337	chr12:57474422-57474476	3.861	-
ENSG00000123329.17	ARHGAP9	chr12:57478278-57478337	chr12:57473602-57473691	4.646	-
ENSG00000123329.17	ARHGAP9	chr12:57478278-57478337	chr12:57474041-57474176	4.161	-
ENSG00000123329.17	ARHGAP9	chr12:57478278-57478337	chr12:57476870-57476963	1.374	-
ENSG00000123329.17	ARHGAP9	chr12:57478278-57478337	chr12:57473602-57473708	4.629	-
ENSG00000123329.17	ARHGAP9	chr12:57478399-57478757	chr12:57474422-57474476	4.281	-
ENSG00000123329.17	ARHGAP9	chr12:57478399-57478757	chr12:57474041-57474176	4.581	-
ENSG00000123329.17	ARHGAP9	chr12:57478399-57478757	chr12:57476870-57476963	1.794	-
ENSG00000123329.17	ARHGAP9	chr12:57477785-57478198	chr12:57474422-57474476	3.722	-
ENSG00000123329.17	ARHGAP9	chr12:57477785-57478198	chr12:57473602-57473691	4.507	-
ENSG00000123329.17	ARHGAP9	chr12:57477785-57478198	chr12:57474041-57474176	4.022	-
ENSG00000123329.17	ARHGAP9	chr12:57477785-57478198	chr12:57476870-57476963	1.235	-
ENSG00000123329.17	ARHGAP9	chr12:57477785-57478198	chr12:57473602-57473708	4.49	-
ENSG00000166986.14	MARS	chr12:57488212-57488661	chr12:57489423-57489558	1.211	+
ENSG00000166986.14	MARS	chr12:57488212-57488661	chr12:57489895-57489971	1.683	+
ENSG00000166986.14	MARS	chr12:57488212-57488661	chr12:57489266-57489558	1.054	+
ENSG00000166986.14	MARS	chr12:57488212-57488661	chr12:57489018-57489109	0.806	+
ENSG00000166986.14	MARS	chr12:57488212-57488661	chr12:57489266-57489345	1.054	+
ENSG00000166986.14	MARS	chr12:57487294-57487825	chr12:57489423-57489558	2.129	+
ENSG00000166986.14	MARS	chr12:57487294-57487825	chr12:57489895-57489971	2.601	+
ENSG00000166986.14	MARS	chr12:57487294-57487825	chr12:57489266-57489558	1.972	+
ENSG00000166986.14	MARS	chr12:57487294-57487825	chr12:57489018-57489109	1.724	+
ENSG00000166986.14	MARS	chr12:57487294-57487825	chr12:57489266-57489345	1.972	+
ENSG00000166987.14	MBD6	chr12:57522744-57523011	chr12:57524028-57524416	1.284	+
ENSG00000166987.14	MBD6	chr12:57523063-57523347	chr12:57524028-57524416	0.965	+
ENSG00000166987.14	MBD6	chr12:57521680-57521967	chr12:57524028-57524416	2.348	+
ENSG00000166987.14	MBD6	chr12:57520710-57520743	chr12:57524028-57524416	3.318	+
ENSG00000175203.15	DCTN2	chr12:57538253-57538566	chr12:57535483-57535545	3.021	-
ENSG00000135502.17	SLC26A10	chr12:57619527-57619878	chr12:57624499-57624606	4.972	+
ENSG00000135454.13	B4GALNT1	chr12:57632772-57633355	chr12:57629047-57629174	4.181	-
ENSG00000135454.13	B4GALNT1	chr12:57632772-57633355	chr12:57629047-57629146	4.209	-
ENSG00000135454.13	B4GALNT1	chr12:57632772-57633355	chr12:57631199-57631364	1.991	-
ENSG00000135454.13	B4GALNT1	chr12:57632772-57633355	chr12:57631338-57631364	1.991	-
ENSG00000135454.13	B4GALNT1	chr12:57632772-57633355	chr12:57631199-57631254	2.101	-
ENSG00000135454.13	B4GALNT1	chr12:57632772-57633355	chr12:57630477-57630518	2.837	-
ENSG00000135446.16	CDK4	chr12:57752175-57752521	chr12:57751206-57751342	1.179	-
ENSG00000135446.16	CDK4	chr12:57752175-57752521	chr12:57751499-57751736	0.785	-
ENSG00000135446.16	CDK4	chr12:57752175-57752521	chr12:57751499-57751659	0.862	-
ENSG00000135446.16	CDK4	chr12:57752175-57752521	chr12:57751499-57751752	0.769	-
ENSG00000135446.16	CDK4	chr12:57752175-57752521	chr12:57751499-57751696	0.825	-
ENSG00000135446.16	CDK4	chr12:57755932-57756013	chr12:57751206-57751342	4.671	-
ENSG00000135446.16	CDK4	chr12:57755932-57756013	chr12:57751499-57751736	4.277	-
ENSG00000135446.16	CDK4	chr12:57755932-57756013	chr12:57751499-57751659	4.354	-
ENSG00000135446.16	CDK4	chr12:57755932-57756013	chr12:57751499-57751752	4.261	-
ENSG00000135446.16	CDK4	chr12:57755932-57756013	chr12:57751499-57751696	4.317	-
ENSG00000037897.16	METTL1	chr12:57771974-57772793	chr12:57771093-57771257	1.536	-
ENSG00000037897.16	METTL1	chr12:57771974-57772793	chr12:57769771-57769956	2.837	-
ENSG00000177990.11	DPY19L2	chr12:63668057-63668577	chr12:63663757-63663845	4.732	-
ENSG00000180881.19	CAPS2	chr12:75326418-75326527	chr12:75323176-75323222	3.305	-
ENSG00000067715.13	SYT1	chr12:79045631-79045826	chr12:79047296-79047362	1.665	+
ENSG00000058272.16	PPP1R12A	chr12:79809795-79810010	chr12:79806165-79806333	3.677	-
ENSG00000058272.16	PPP1R12A	chr12:79809795-79810010	chr12:79806165-79806297	3.713	-
ENSG00000058272.16	PPP1R12A	chr12:79809795-79810010	chr12:79805591-79805768	4.242	-
ENSG00000133636.10	NTS	chr12:85874295-85874476	chr12:85878344-85878569	4.049	+
ENSG00000070961.15	ATP2B1	chr12:89603043-89604346	chr12:89601325-89601433	2.913	-
ENSG00000136040.8	PLXNC1	chr12:94254478-94254888	chr12:94259336-94259375	4.858	+
ENSG00000184752.12	NDUFA12	chr12:94997308-94997447	chr12:94994169-94994257	3.19	-
ENSG00000111142.13	METAP2	chr12:95473520-95474330	chr12:95476142-95476178	2.622	+
ENSG00000111142.13	METAP2	chr12:95473520-95474330	chr12:95476070-95476178	2.55	+
ENSG00000111142.13	METAP2	chr12:95473520-95474330	chr12:95476073-95476178	2.553	+
ENSG00000084110.10	HAL	chr12:95996078-95996365	chr12:95993771-95993838	2.527	-
ENSG00000084110.10	HAL	chr12:95980556-95980721	chr12:95976428-95976498	4.223	-
ENSG00000139350.11	NEDD1	chr12:96907223-96907322	chr12:96907603-96907856	0.38	+
ENSG00000120802.13	TMPO	chr12:98544202-98544349	chr12:98544441-98544537	0.239	+
ENSG00000120802.13	TMPO	chr12:98544202-98544349	chr12:98544950-98545061	0.748	+
ENSG00000185046.18	ANKS1B	chr12:98831004-98832141	chr12:98829173-98829353	2.788	-
ENSG00000185046.18	ANKS1B	chr12:98831004-98832141	chr12:98829173-98829251	2.89	-
ENSG00000120805.13	ARL1	chr12:101407642-101407820	chr12:101405843-101405981	1.839	-
ENSG00000196091.13	MYBPC1	chr12:101626852-101626910	chr12:101627768-101627804	0.916	+
ENSG00000198431.15	TXNRD1	chr12:104309759-104310099	chr12:104311289-104311412	1.53	+
ENSG00000136051.13	WASHC4	chr12:105107714-105107861	chr12:105111124-105111264	3.41	+
ENSG00000136044.11	APPL2	chr12:105233091-105233450	chr12:105229124-105229223	4.227	-
ENSG00000136044.11	APPL2	chr12:105229628-105229860	chr12:105229124-105229223	0.637	-
ENSG00000110880.10	CORO1C	chr12:108701489-108701924	chr12:108701123-108701323	0.601	-
ENSG00000110880.10	CORO1C	chr12:108702796-108703075	chr12:108701123-108701323	1.752	-
ENSG00000084112.14	SSH1	chr12:108826104-108826394	chr12:108823257-108823361	3.033	-
ENSG00000110887.7	DAO	chr12:108880351-108880391	chr12:108884997-108885200	4.646	+
ENSG00000135093.12	USP30	chr12:109052896-109052978	chr12:109056681-109056791	3.785	+
ENSG00000135093.12	USP30	chr12:109052586-109052761	chr12:109056681-109056791	4.095	+
ENSG00000076248.10	UNG	chr12:109097574-109097811	chr12:109101901-109101999	4.327	+
ENSG00000151148.13	UBE3B	chr12:109477402-109478109	chr12:109481636-109481742	4.234	+
ENSG00000110921.13	MVK	chr12:109573793-109573873	chr12:109575997-109576145	2.204	+
ENSG00000139436.20	GIT2	chr12:109996099-109996389	chr12:109991626-109991760	4.629	-
ENSG00000196510.12	ANAPC7	chr12:110378548-110379151	chr12:110377392-110377617	1.534	-
ENSG00000111231.8	GPN3	chr12:110468472-110468721	chr12:110468155-110468375	0.346	-
ENSG00000111237.18	VPS29	chr12:110501417-110501559	chr12:110499534-110499546	2.013	-
ENSG00000111237.18	VPS29	chr12:110502049-110502117	chr12:110499534-110499546	2.571	-
ENSG00000204852.15	TCTN1	chr12:110641952-110642389	chr12:110644966-110645129	3.014	+
ENSG00000204842.14	ATXN2	chr12:111520882-111520973	chr12:111516153-111516363	4.61	-
ENSG00000204842.14	ATXN2	chr12:111519832-111520076	chr12:111516153-111516363	3.713	-
ENSG00000204842.14	ATXN2	chr12:111485713-111485865	chr12:111485270-111485331	0.534	-
